,ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
9539,DONALJA01,1985,James,Donaldson,DAL,N,69,32.48,8.3,2.07,7.55,9.62,1.22,0.33,1.59,1.23,2.26,5.43,3.09,2.67,2.13,0.0,0.0
9540,DREWLA01,1985,Larry,Drew,SAC,N,75,26.28,11.87,0.33,1.33,1.67,4.51,0.88,0.03,1.77,1.79,10.35,5.01,2.15,1.71,0.41,0.13
9541,DREXLCL01,1985,Clyde,Drexler,POR,N,75,34.35,18.52,2.28,3.33,5.61,8.0,2.63,0.61,3.76,3.6,15.23,7.23,5.08,3.91,0.8,0.16
9542,DUMARJO01,1985,Joe,Dumars,DET,N,82,23.87,9.38,0.73,0.72,1.45,4.76,0.8,0.13,1.93,2.44,7.28,3.5,2.9,2.32,0.2,0.06
9543,DUNNTR01,1985,T.r.,Dunn,DEN,N,82,29.28,5.02,1.74,2.85,4.6,2.09,1.89,0.2,0.62,2.78,4.62,2.1,1.07,0.83,0.01,0.0
9544,DURRADE01,1985,Devin,Durrant,PHO,N,4,12.75,4.25,0.5,1.5,2.0,1.25,0.75,0.0,1.0,2.5,5.25,2.0,1.0,0.25,0.0,0.0
9545,EATONMA01,1985,Mark,Eaton,UTA,N,80,31.89,8.45,2.15,6.29,8.44,1.26,0.41,4.61,1.96,3.52,7.36,3.46,2.52,1.52,0.0,0.0
9546,EDWARFR01,1985,Franklin,Edwards,LAC,N,73,20.42,9.0,0.33,0.85,1.18,3.55,1.22,0.05,1.88,1.19,7.9,3.59,2.07,1.81,0.12,0.01
9547,EDWARJA01,1985,James,Edwards,PHO,N,52,25.27,16.31,1.52,4.27,5.79,1.42,0.44,0.56,2.46,3.85,11.29,6.12,5.81,4.08,0.0,0.0
9548,EHLOCR01,1985,Craig,Ehlo,HOU,N,36,5.53,2.72,0.47,0.81,1.28,0.81,0.31,0.11,0.42,0.61,2.33,1.0,0.81,0.64,0.25,0.08
9549,ELLISDA01,1985,Dale,Ellis,DAL,N,72,15.08,7.06,1.19,1.14,2.33,0.51,0.56,0.12,0.53,1.08,6.53,2.68,1.14,0.82,2.4,0.88
9550,ENGLIAL01,1985,Alex,English,DEN,N,81,37.33,29.8,2.37,2.63,5.0,3.95,0.9,0.36,3.07,2.9,23.31,11.74,7.32,6.31,0.06,0.01
9551,ERVINJU01,1985,Julius,Erving,PHI,N,74,33.43,18.11,2.28,2.72,5.0,3.35,1.53,1.11,2.89,2.65,14.66,7.04,4.97,3.91,0.43,0.12
9552,EVANSMI01,1985,Mike,Evans,DEN,N,81,17.15,9.54,0.37,0.88,1.25,2.19,0.75,0.01,1.53,1.96,8.83,3.75,1.84,1.56,2.17,0.48
9553,EWINGPA01,1985,Patrick,Ewing,NYK,N,50,35.42,19.96,2.48,6.54,9.02,2.04,1.08,2.06,3.44,3.82,16.28,7.72,6.12,4.52,0.1,0.0
9554,FIELDKE01,1985,Kenny,Fields,MIL,N,78,14.36,6.4,0.76,1.85,2.6,1.01,0.65,0.19,0.99,2.18,5.1,2.62,1.69,1.17,0.05,0.0
9555,FLEMIVE01,1985,Vern,Fleming,IND,N,80,35.88,14.2,1.27,3.55,4.82,6.31,1.64,0.06,2.6,2.88,10.78,5.45,4.41,3.29,0.08,0.01
9556,FLOYDSL01,1985,Sleepy,Floyd,GSW,N,82,33.71,17.2,0.93,2.7,3.62,9.1,1.91,0.2,3.54,2.43,12.28,6.22,5.38,4.28,1.45,0.48
9557,FOSTERO01,1985,Rod,Foster,PHO,N,48,14.67,4.21,0.19,1.02,1.21,2.52,0.46,0.02,1.27,1.6,4.54,1.77,0.67,0.48,0.67,0.19
9558,FREEWO01,1985,World,Free,CLE,N,75,33.8,23.39,0.96,1.95,2.91,4.19,1.21,0.25,2.29,2.48,19.11,8.69,6.48,5.05,2.25,0.95
9559,GARNEBI01,1985,Bill,Garnett,IND,N,80,14.96,4.25,1.32,2.11,3.44,1.19,0.49,0.28,1.14,2.17,2.99,1.4,2.02,1.45,0.02,0.0
9560,GERVIGE01,1985,George,Gervin,CHI,N,82,25.18,16.16,0.95,1.67,2.62,1.76,0.6,0.28,1.96,2.56,13.41,6.33,3.93,3.45,0.23,0.05
9561,GIBSOMI01,1985,Mike,Gibson,DET,N,32,5.03,1.5,0.47,0.78,1.25,0.16,0.25,0.12,0.19,1.09,1.59,0.62,0.34,0.25,0.0,0.0
9562,GILMOAR01,1985,Artis,Gilmore,SAS,N,71,33.73,16.68,2.34,6.11,8.45,1.44,0.55,1.52,2.62,3.37,9.63,5.96,6.79,4.76,0.01,0.0
9563,GLENNMI01,1985,Mike,Glenn,MIL,N,38,15.08,6.18,0.11,1.39,1.5,1.03,0.24,0.08,0.47,1.11,5.0,2.47,1.29,1.24,0.0,0.0
9564,GLOUCGE01,1985,Georgi,Glouchkov,PHO,N,49,15.76,4.88,0.63,2.69,3.33,0.65,0.53,0.51,1.55,2.53,4.27,1.71,2.49,1.43,0.02,0.02
9565,GMINSMI01,1985,Mike,Gminski,NJN,N,81,31.17,16.46,2.54,5.7,8.25,1.64,0.69,0.88,1.73,2.01,11.72,6.06,4.85,4.33,0.01,0.0
9566,GORDOLA01,1985,Lancaster,Gordon,LAC,N,60,11.73,5.2,0.4,0.73,1.13,1.0,0.55,0.17,1.03,1.52,5.75,2.17,0.93,0.75,0.47,0.12
9567,GRAYST01,1985,Stuart,Gray,IND,N,67,6.31,2.31,0.67,1.09,1.76,0.22,0.12,0.16,0.48,1.4,1.61,0.81,1.1,0.7,0.0,0.0
9568,GREENAC01,1985,A.c.,Green,LAL,N,82,18.8,6.35,1.95,2.7,4.65,0.66,0.6,0.6,1.21,2.79,4.73,2.55,2.04,1.24,0.07,0.01
9569,GREENDA01,1985,David,Greenwood,SAS,N,68,28.09,7.91,2.22,5.59,7.81,1.32,0.54,0.76,1.66,3.04,5.71,2.91,2.71,2.09,0.01,0.0
9570,GREENKE01,1985,Kenny,Green,PHI,N,21,11.05,4.38,0.48,1.19,1.67,0.29,0.05,0.1,0.86,1.29,4.33,1.86,1.1,0.67,0.0,0.0
9571,GREENKE01,1985,Kenny,Green,TOT,N,41,11.05,4.9,0.66,1.12,1.78,0.22,0.12,0.22,0.85,1.29,4.68,2.02,1.2,0.85,0.02,0.0
9572,GREENKE01,1985,Kenny,Green,WA1,N,20,11.05,5.45,0.85,1.05,1.9,0.15,0.2,0.35,0.85,1.3,5.05,2.2,1.3,1.05,0.05,0.0
9573,GREENKE02,1985,Ken,Green,NYK,N,7,10.29,4.43,1.71,2.14,3.86,0.29,0.57,0.0,0.14,1.14,3.86,1.86,1.29,0.71,0.0,0.0
9574,GREENRI01,1985,Rickey,Green,UTA,N,80,25.15,11.65,0.4,1.29,1.69,5.14,1.32,0.08,1.65,1.62,9.48,4.46,3.12,2.66,0.36,0.06
9575,GREENSI02,1985,Sidney,Green,CHI,N,80,28.84,13.45,2.6,5.62,8.22,1.74,0.88,0.46,2.75,3.65,10.94,5.09,4.19,3.28,0.1,0.0
9576,GREGOCL01,1985,Claude,Gregory,WA1,N,2,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0
9577,GRUNFER01,1985,Ernie,Grunfeld,NYK,N,76,18.45,5.42,0.55,2.16,2.71,1.57,0.51,0.17,0.66,2.53,4.67,1.95,1.42,1.18,0.8,0.34
9578,GUDMUPE01,1985,Petur,Gudmundsson,LAL,N,8,16.0,7.25,2.12,2.62,4.75,0.38,0.38,0.5,1.38,3.12,4.62,2.5,3.38,2.25,0.0,0.0
9579,HANSEBO01,1985,Bob,Hansen,UTA,N,82,24.78,8.66,1.0,1.98,2.98,2.35,0.9,0.11,1.54,2.5,7.66,3.65,1.61,1.16,0.61,0.21
9580,HANZLBI01,1985,Bill,Hanzlik,DEN,N,79,25.09,12.51,1.11,2.23,3.34,4.0,1.35,0.2,2.09,3.51,9.38,4.19,5.13,4.03,0.52,0.1
9581,HARPEDE01,1985,Derek,Harper,DAL,N,79,27.22,12.19,0.95,1.91,2.86,5.27,1.94,0.29,1.82,2.1,9.24,4.94,2.9,2.16,0.65,0.15
9582,HARRIST01,1985,Steve,Harris,HOU,N,57,8.46,4.51,0.44,0.56,1.0,0.88,0.37,0.07,0.6,0.96,4.09,1.81,0.95,0.88,0.09,0.02
9583,HASTISC01,1985,Scott,Hastings,ATL,N,62,10.48,3.11,0.71,1.29,2.0,0.42,0.23,0.13,0.65,1.9,2.56,1.05,1.13,0.97,0.06,0.05
9584,HAYESST01,1985,Steve,Hayes,UTA,N,58,6.84,1.53,0.55,0.78,1.33,0.12,0.09,0.33,0.28,1.4,1.5,0.67,0.62,0.19,0.0,0.0
9585,HENDEGE01,1985,Gerald,Henderson,SEA,N,82,31.32,13.06,1.09,1.2,2.28,5.94,1.68,0.15,2.24,2.8,10.98,5.29,2.72,2.26,0.63,0.22
9586,HENDEJE01,1985,Jerome,Henderson,LAL,N,1,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
9587,HENRYCA01,1985,Carl,Henry,SAC,N,28,5.32,2.79,0.29,0.39,0.68,0.14,0.18,0.0,0.32,0.39,2.39,1.11,0.61,0.43,0.36,0.14
9588,HIGGIRO01,1985,Rod,Higgins,TOT,N,30,11.07,3.27,0.47,1.23,1.7,0.8,0.3,0.37,0.43,1.63,3.53,1.3,0.9,0.63,0.3,0.03
9589,HIGGIRO01,1985,Rod,Higgins,NJN,N,2,14.5,3.0,1.5,2.5,4.0,0.5,0.5,2.0,1.0,3.0,8.0,1.5,0.0,0.0,1.0,0.0
9590,HIGGIRO01,1985,Rod,Higgins,SEA,N,12,7.83,1.83,0.25,0.75,1.0,0.5,0.17,0.08,0.33,0.92,2.25,0.75,0.42,0.25,0.33,0.08
9591,HIGGIRO01,1985,Rod,Higgins,CHI,N,5,16.2,4.6,0.6,0.8,1.4,1.0,0.8,0.6,0.4,2.2,4.6,1.8,1.2,1.0,0.2,0.0
9592,HIGGIRO01,1985,Rod,Higgins,SAS,N,11,11.64,4.27,0.45,1.73,2.18,1.09,0.18,0.27,0.45,1.91,3.64,1.64,1.45,1.0,0.18,0.0
9593,HINSORO01,1985,Roy,Hinson,CLE,N,82,34.56,19.59,2.04,5.76,7.79,1.24,0.76,1.37,2.29,3.85,14.23,7.57,6.17,4.44,0.05,0.0
9594,HODGECR01,1985,Craig,Hodges,MIL,N,66,26.35,10.85,0.59,1.18,1.77,3.47,1.12,0.03,1.35,2.38,8.61,4.3,1.3,1.14,2.45,1.11
9595,HOLTOMI01,1985,Michael,Holton,PHO,N,4,16.25,3.0,0.25,0.5,0.75,1.75,0.5,0.0,1.0,1.75,5.0,1.0,1.5,1.0,0.5,0.0
9596,HOLTOMI01,1985,Michael,Holton,TOT,N,28,18.29,6.54,0.39,0.79,1.18,1.96,0.89,0.0,0.96,1.68,6.25,2.75,1.57,1.0,0.43,0.04
9597,HOLTOMI01,1985,Michael,Holton,CHI,N,24,18.62,7.12,0.42,0.83,1.25,2.0,0.96,0.0,0.96,1.67,6.46,3.04,1.58,1.0,0.42,0.04
9598,HUBBAPH01,1985,Phil,Hubbard,CLE,N,23,27.83,11.39,2.09,3.13,5.22,1.26,0.87,0.13,2.87,3.39,8.61,4.04,4.87,3.3,0.04,0.0
9599,HUGHEAL01,1985,Alfredrick,Hughes,SAS,N,68,12.74,5.24,0.0,1.66,1.66,0.9,0.38,0.07,0.93,1.16,5.47,2.24,1.24,0.72,0.25,0.04
9600,HUMPHJA01,1985,Jay,Humphries,PHO,N,82,33.33,11.04,0.68,2.49,3.17,6.41,1.61,0.11,2.32,2.71,8.96,4.29,3.13,2.4,0.35,0.05
9601,HUSTOGE01,1985,Geoff,Huston,GSW,N,82,14.73,4.21,0.12,0.67,0.79,4.17,0.46,0.05,1.01,0.82,3.33,1.71,1.12,0.77,0.07,0.02
9602,IAVARMA01,1985,Marc,Iavaroni,UTA,N,26,13.27,4.04,0.81,2.15,2.96,1.12,0.38,0.12,0.81,2.08,3.12,1.38,1.85,1.27,0.0,0.0
9603,IAVARMA01,1985,Marc,Iavaroni,TOT,N,68,14.91,4.35,0.93,2.15,3.07,1.21,0.47,0.25,1.06,2.4,3.59,1.62,1.69,1.12,0.03,0.0
9604,IAVARMA01,1985,Marc,Iavaroni,SAS,N,42,15.93,4.55,1.0,2.14,3.14,1.26,0.52,0.33,1.21,2.6,3.88,1.76,1.6,1.02,0.05,0.0
9605,JOHNSCL01,1985,Clemon,Johnson,PHI,N,75,14.25,3.48,1.41,1.99,3.4,0.2,0.31,0.83,0.51,1.72,2.97,1.4,1.08,0.68,0.0,0.0
9606,JOHNSDE01,1985,Dennis,Johnson,BOS,N,78,35.03,15.55,0.88,2.55,3.44,5.85,1.41,0.45,2.22,2.64,13.59,6.18,3.81,3.12,0.54,0.08
9607,JOHNSED02,1985,Eddie,Johnson,TOT,N,71,20.8,9.99,0.42,1.28,1.7,4.69,0.25,0.03,2.11,1.8,8.75,4.0,2.18,1.58,1.2,0.41
9608,JOHNSED02,1985,Eddie,Johnson,CLE,N,32,19.22,9.84,0.41,1.03,1.44,3.56,0.25,0.03,1.88,1.75,9.16,4.03,1.41,1.03,2.03,0.75
9609,JOHNSED02,1985,Eddie,Johnson,ATL,N,39,22.1,10.1,0.44,1.49,1.92,5.62,0.26,0.03,2.31,1.85,8.41,3.97,2.82,2.03,0.51,0.13
9610,JOHNSED03,1985,Eddie,Johnson,SAC,N,82,30.66,18.66,2.11,3.0,5.11,2.61,0.66,0.21,2.33,2.89,15.99,7.6,4.18,3.41,0.24,0.05
9611,JOHNSFR01,1985,Frank,Johnson,WA1,N,14,28.71,12.57,0.5,1.5,2.0,5.43,0.79,0.07,2.07,2.14,11.0,4.93,3.86,2.71,0.21,0.0
9612,JOHNSGE01,1985,George,Johnson,SEA,N,41,6.44,0.85,0.63,0.83,1.46,0.32,0.15,0.9,0.34,1.12,0.56,0.29,0.39,0.27,0.0,0.0
9613,JOHNSGE03,1985,George,Johnson,WA1,N,2,3.5,2.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,1.0,1.0,0.0,0.0
9614,JOHNSKE02,1985,Ken,Johnson,POR,N,64,12.73,4.11,1.41,2.39,3.8,0.3,0.2,0.34,0.92,2.3,3.34,1.77,1.33,0.58,0.0,0.0
9615,JOHNSMA01,1985,Magic,Johnson,LAL,N,72,35.81,18.81,1.18,4.74,5.92,12.6,1.57,0.22,3.79,1.85,12.75,6.71,6.03,5.25,0.6,0.14
9616,JOHNSMA02,1985,Marques,Johnson,LAC,N,75,34.73,20.33,2.08,3.47,5.55,3.77,1.43,0.67,2.44,2.85,16.01,8.17,5.23,3.97,0.2,0.01
9617,JOHNSMI01,1985,Mickey,Johnson,NJN,N,79,19.92,7.8,1.24,2.96,4.2,2.75,0.85,0.32,2.09,3.14,6.42,2.71,2.95,2.32,0.3,0.06
9618,JOHNSST01,1985,Steve,Johnson,SAS,N,71,25.75,13.85,2.01,4.49,6.51,1.34,0.62,0.93,2.69,4.1,8.07,5.1,5.25,3.65,0.0,0.0
9619,JOHNSVI01,1985,Vinnie,Johnson,DET,N,79,25.04,13.89,1.51,1.35,2.86,3.41,1.01,0.29,1.11,2.28,12.61,5.89,2.71,2.09,0.16,0.03
9620,JONESBO01,1985,Bobby,Jones,PHI,N,70,21.7,7.03,0.7,1.71,2.41,1.8,0.69,0.71,1.29,2.27,4.83,2.7,2.07,1.63,0.01,0.0
9621,JONESCA01,1985,Caldwell,Jones,POR,N,80,17.96,4.7,1.31,3.12,4.44,0.92,0.48,0.76,1.27,3.05,3.18,1.58,1.88,1.55,0.09,0.0
9622,JONESCH01,1985,Charles,Jones,WA1,N,81,19.86,3.85,1.51,2.46,3.96,0.94,0.7,1.64,0.88,2.9,3.14,1.59,1.06,0.67,0.02,0.0
9623,JONESCH03,1985,Charles,Jones,PHO,N,43,17.26,4.65,1.51,2.98,4.49,1.21,0.74,0.58,1.33,2.02,3.81,1.74,2.28,1.16,0.02,0.0
9624,JONESEA01,1985,Earl,Jones,MIL,N,12,3.58,1.08,0.33,0.5,0.83,0.33,0.0,0.08,0.58,1.08,1.0,0.42,0.33,0.25,0.0,0.0
9625,JONESED02,1985,Edgar,Jones,CLE,N,53,19.08,9.68,1.34,2.57,3.91,0.85,0.57,0.72,1.21,2.68,6.98,3.53,3.36,2.49,0.43,0.13
9626,JONESOZ01,1985,Ozell,Jones,LAC,N,3,6.0,0.0,0.0,0.67,0.67,0.0,0.67,0.33,1.0,1.67,0.67,0.0,0.0,0.0,0.0,0.0
9627,JORDAMI01,1985,Michael,Jordan,CHI,N,18,25.06,22.67,1.28,2.28,3.56,2.94,2.06,1.17,2.5,2.56,18.22,8.33,6.94,5.83,1.0,0.17
9628,JOSEPYV01,1985,Yvon,Joseph,NJN,N,1,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
9629,KEELIHA01,1985,Harold,Keeling,DAL,N,20,3.75,2.2,0.15,0.15,0.3,0.5,0.35,0.0,0.35,0.45,1.95,0.85,0.7,0.5,0.0,0.0
9630,KELLERI01,1985,Rich,Kelley,SAC,N,37,8.76,2.0,0.78,1.41,2.19,1.16,0.27,0.08,0.59,1.68,1.32,0.76,0.59,0.49,0.05,0.0
9631,KELLOCL01,1985,Clark,Kellogg,IND,N,19,29.89,17.63,2.68,6.16,8.84,3.0,1.47,0.42,3.21,3.11,15.47,7.32,3.63,2.79,0.68,0.21
9632,KERSEJE01,1985,Jerome,Kersey,POR,N,79,15.41,8.51,1.73,1.97,3.71,1.05,1.08,0.41,1.43,2.63,5.95,3.27,2.9,1.97,0.08,0.0
9633,KINGAL01,1985,Albert,King,NJN,N,73,27.37,14.34,1.59,3.42,5.01,2.48,0.79,0.33,2.48,2.81,13.16,6.0,2.78,2.29,0.32,0.05
9634,KITEGR01,1985,Greg,Kite,BOS,N,64,7.25,1.3,0.55,1.45,2.0,0.27,0.05,0.44,0.5,1.27,1.42,0.53,0.61,0.23,0.02,0.0
9635,KLEINJO01,1985,Joe,Kleine,SAC,N,80,14.75,5.18,1.41,3.25,4.66,0.57,0.3,0.42,1.34,2.8,4.3,2.0,1.62,1.18,0.0,0.0
9636,KONCAJO01,1985,Jon,Koncak,ATL,N,82,20.67,8.32,2.09,3.61,5.7,0.67,0.45,0.84,1.35,3.61,6.33,3.21,3.13,1.9,0.01,0.0
9637,KUPCHMI01,1985,Mitch,Kupchak,LAL,N,55,14.24,6.04,1.25,2.22,3.47,0.31,0.22,0.13,1.16,1.85,4.67,2.25,2.04,1.53,0.02,0.0
9638,LAIMBBI01,1985,Bill,Laimbeer,DET,N,82,35.26,16.59,3.72,9.39,13.11,1.78,0.72,0.79,1.62,3.55,13.5,6.65,3.89,3.24,0.17,0.05
9639,LAMPJE01,1985,Jeff,Lamp,SAS,N,30,20.67,11.07,0.63,2.0,2.63,1.77,0.63,0.03,1.27,2.23,9.03,4.53,2.3,1.87,0.57,0.13
9640,LAMPJE01,1985,Jeff,Lamp,TOT,N,74,17.85,8.22,0.72,1.99,2.7,1.58,0.53,0.05,0.92,2.09,6.95,3.31,1.8,1.5,0.41,0.09
9641,LAMPJE01,1985,Jeff,Lamp,MIL,N,44,15.93,6.27,0.77,1.98,2.75,1.45,0.45,0.07,0.68,2.0,5.52,2.48,1.45,1.25,0.3,0.07
9642,LEAVEAL01,1985,Allen,Leavell,HOU,N,74,16.08,7.88,0.08,0.82,0.91,3.16,0.78,0.11,1.19,1.7,6.19,2.86,2.14,1.82,0.91,0.32
9643,LEEKE01,1985,Keith,Lee,CLE,N,58,20.64,7.43,2.0,4.05,6.05,1.16,0.5,0.64,1.34,3.52,6.55,3.05,1.66,1.29,0.16,0.03
9644,LESTERO01,1985,Ronnie,Lester,LAL,N,27,8.22,2.48,0.0,0.37,0.37,2.0,0.33,0.11,1.56,1.0,1.93,0.96,0.7,0.56,0.11,0.0
9645,LEVERLA01,1985,Lafayette,Lever,DEN,N,78,33.54,13.85,1.74,3.64,5.38,7.49,2.28,0.19,2.69,2.62,13.6,6.0,2.33,1.69,0.49,0.15
9646,LEVINCL01,1985,Cliff,Levingston,ATL,N,81,24.01,9.28,2.38,4.21,6.59,0.89,0.94,0.48,1.4,3.21,6.8,3.63,2.99,2.02,0.01,0.0
9647,LISTEAL01,1985,Alton,Lister,MIL,N,81,22.37,9.83,2.46,4.85,7.31,1.25,0.6,1.75,1.99,3.7,7.12,3.93,3.28,1.98,0.02,0.0
9648,LLOYDLE01,1985,Lewis,Lloyd,HOU,N,82,29.8,16.9,1.89,2.06,3.95,3.66,1.24,0.29,2.37,2.63,13.65,7.22,2.88,2.43,0.17,0.04
9649,LONGJO01,1985,John,Long,DET,N,62,18.97,10.0,0.76,0.82,1.58,1.32,0.66,0.21,0.95,1.48,8.84,4.26,1.68,1.44,0.26,0.05
9650,LUCASJO01,1985,John,Lucas,HOU,N,65,32.62,15.48,0.51,1.69,2.2,8.78,1.18,0.08,2.29,1.91,12.58,5.62,4.58,3.55,2.25,0.69
9651,LUCASMA01,1985,Maurice,Lucas,LAL,N,77,22.73,10.19,2.13,5.22,7.35,1.09,0.58,0.31,1.57,3.29,8.48,3.92,2.99,2.34,0.03,0.01
9652,MACYKY01,1985,Kyle,Macy,CHI,N,82,29.59,8.57,0.5,1.67,2.17,5.44,0.99,0.13,1.43,2.45,7.22,3.49,1.1,0.89,1.71,0.71
9653,MAHORRI01,1985,Rick,Mahorn,DET,N,80,18.02,4.94,1.51,3.64,5.15,0.8,0.5,0.76,1.36,3.26,4.31,1.96,1.49,1.01,0.01,0.0
9654,MALONJE01,1985,Jeff,Malone,WA1,N,80,37.4,22.44,0.82,2.78,3.6,2.39,0.88,0.15,2.1,2.25,19.02,9.19,4.64,4.03,0.21,0.04
9655,MALONKA01,1985,Karl,Malone,UTA,N,81,30.56,14.85,2.15,6.72,8.86,2.91,1.3,0.54,3.44,3.64,12.54,6.22,5.0,2.41,0.02,0.0
9656,MALONMO01,1985,Moses,Malone,PHI,N,74,36.57,23.77,4.58,7.2,11.78,1.22,0.91,0.96,3.53,2.62,16.84,7.72,10.59,8.34,0.01,0.0
9657,MANNIPA01,1985,Pace,Mannion,UTA,N,57,11.81,4.47,0.46,0.98,1.44,0.96,0.56,0.09,0.72,1.19,3.75,1.7,1.44,0.93,0.74,0.14
9658,MARTIBI01,1985,Bill,Martin,IND,N,66,10.47,5.03,0.64,0.91,1.55,0.79,0.32,0.11,0.88,1.64,4.52,2.17,0.82,0.7,0.12,0.0
9659,MARTIBR01,1985,Brian,Martin,SEA,N,3,2.33,0.67,0.33,1.0,1.33,0.0,0.0,0.33,0.67,0.67,0.67,0.33,0.0,0.0,0.0,0.0
9660,MARTIBR01,1985,Brian,Martin,TOT,N,8,2.62,0.75,0.12,0.38,0.5,0.0,0.0,0.12,0.25,0.88,0.88,0.38,0.25,0.0,0.0,0.0
9661,MARTIBR01,1985,Brian,Martin,POR,N,5,2.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0.0,0.0,0.0
9662,MATTHWE01,1985,Wes,Matthews,SAS,N,75,24.71,10.89,0.4,1.35,1.75,6.35,1.16,0.43,3.09,2.24,8.04,4.27,2.81,2.31,0.33,0.05
9663,MAXWECE01,1985,Cedric,Maxwell,LAC,N,76,32.34,14.14,3.17,5.04,8.21,2.83,0.8,0.38,2.71,3.32,8.7,4.13,7.39,5.88,0.04,0.0
9664,MCADOBO01,1985,Bob,Mcadoo,PHI,N,29,21.0,10.14,0.86,2.69,3.55,1.21,0.34,0.62,1.69,2.21,8.66,4.0,2.79,2.14,0.0,0.0
9665,MCCLADW01,1985,Dwayne,Mcclain,IND,N,45,10.24,3.49,0.31,0.36,0.67,1.49,0.84,0.09,0.89,1.36,4.0,1.53,0.78,0.4,0.2,0.02
9666,MCCORTI01,1985,Tim,Mccormick,SEA,N,77,22.14,8.84,1.82,3.42,5.23,1.08,0.25,0.36,1.43,2.84,5.77,3.29,3.17,2.26,0.03,0.01
9667,MCCRARO01,1985,Rodney,Mccray,HOU,N,82,31.83,10.33,1.94,4.4,6.34,3.56,0.61,0.71,1.59,2.4,7.67,4.12,2.71,2.09,0.04,0.0
9668,MCDANXA01,1985,Xavier,Mcdaniel,SEA,N,82,33.0,17.12,3.74,4.24,7.99,2.35,1.23,0.45,3.02,3.72,14.34,7.02,4.44,3.05,0.12,0.02
9669,MCDONBE01,1985,Ben,Mcdonald,CLE,N,21,12.67,2.9,0.71,1.1,1.81,0.43,0.33,0.05,0.48,1.43,2.76,1.33,0.38,0.24,0.05,0.0
9670,MCDOWHA01,1985,Hank,Mcdowell,HOU,N,22,9.27,2.95,0.55,1.68,2.23,0.27,0.05,0.14,0.45,1.14,1.91,1.09,1.14,0.77,0.09,0.0
9671,MCGEEMI01,1985,Mike,Mcgee,LAL,N,71,17.08,8.27,0.72,1.25,1.97,1.17,0.75,0.1,0.99,1.85,7.66,3.55,0.9,0.59,1.61,0.58
9672,MCHALKE01,1985,Kevin,Mchale,BOS,N,68,35.25,21.29,2.51,5.59,8.1,2.66,0.43,1.97,2.19,2.82,14.38,8.25,6.18,4.79,0.0,0.0
9673,MCKENKE01,1985,Kevin,Mckenna,WA1,N,30,14.33,5.8,0.3,0.9,1.2,0.77,0.97,0.07,0.6,1.8,5.53,2.03,1.0,0.83,2.57,0.9
9674,MCKINBI01,1985,Billy,Mckinney,CHI,N,9,9.22,2.44,0.11,0.44,0.56,1.44,0.33,0.0,0.22,1.0,2.56,1.11,0.22,0.22,0.0,0.0
9675,MCMILTO01,1985,Tom,Mcmillen,WA1,N,56,15.41,5.82,0.79,1.23,2.02,0.62,0.16,0.18,0.61,1.52,5.09,2.34,1.41,1.14,0.02,0.0
9676,MCNEACH01,1985,Chris,Mcnealy,NYK,N,30,20.9,5.7,2.07,4.7,6.77,1.37,1.27,0.4,1.17,2.93,4.8,2.33,1.57,1.03,0.0,0.0
9677,MINNIDI01,1985,Dirk,Minniefield,CLE,N,76,14.88,5.49,0.57,1.16,1.72,3.54,0.86,0.01,1.42,2.17,4.57,2.2,1.22,0.96,0.49,0.13
9678,MITCHMI01,1985,Mike,Mitchell,SAS,N,82,36.22,23.43,1.63,3.35,4.99,2.29,0.68,0.3,2.24,2.13,20.7,9.78,4.78,3.87,0.15,0.0
9679,MOKESPA01,1985,Paul,Mokeski,MIL,N,45,11.58,3.18,0.8,2.29,3.09,0.67,0.13,0.13,0.56,2.04,3.09,1.31,0.76,0.56,0.0,0.0
9680,MONCRSI01,1985,Sidney,Moncrief,MIL,N,73,35.16,20.15,1.58,3.0,4.58,4.89,1.41,0.25,2.38,2.44,13.18,6.44,7.95,6.82,1.41,0.45
9681,MOOREJO01,1985,Johnny,Moore,SAS,N,28,30.57,12.96,0.89,2.18,3.07,9.0,2.5,0.21,2.89,2.79,10.82,5.36,3.07,2.11,0.79,0.14
9682,MOSSPE01,1985,Perry,Moss,TOT,N,72,14.06,4.22,0.47,1.12,1.6,1.08,0.78,0.21,1.1,1.83,4.06,1.61,1.24,0.9,0.44,0.1
9683,MOSSPE01,1985,Perry,Moss,PHI,N,60,14.2,4.15,0.42,1.08,1.5,0.98,0.83,0.2,1.02,1.77,3.98,1.58,1.23,0.9,0.42,0.08
9684,MOSSPE01,1985,Perry,Moss,WA1,N,12,13.33,4.58,0.75,1.33,2.08,1.58,0.5,0.25,1.5,2.17,4.42,1.75,1.25,0.92,0.58,0.17
